time;created;uav;uav_position;flying_distance;visited_wt
1703096294774690;1703096294774656;uav3;(1285.8069904824254, 471.8355397376971);306.3191472733904;0
1703096294872011;1703096294872000;uav3;(1283.9020493527335, 471.1658645030639);308.33837128955923;0
1703096294973434;1703096294973408;uav3;(1283.9020493527335, 471.1658645030639);308.33837128955923;0
1703096295074309;1703096295074292;uav3;(1281.9971082230416, 470.4961892684307);310.35759530572807;0
1703096295182613;1703096295182578;uav3;(1281.9971082230416, 470.4961892684307);310.35759530572807;0
1703096295275664;1703096295275652;uav3;(1280.0921670933496, 469.82651403379754);312.3768193218969;0
1703096295373921;1703096295373903;uav3;(1280.0921670933496, 469.82651403379754);312.3768193218969;0
1703096295480998;1703096295480986;uav3;(1278.1872259636577, 469.15683879916435);314.39604333806574;0
1703096295579217;1703096295579206;uav3;(1278.1872259636577, 469.15683879916435);314.39604333806574;0
1703096295671980;1703096295671965;uav3;(1276.2822848339658, 468.48716356453116);316.4152673542346;0
1703096295772470;1703096295772454;uav3;(1276.2822848339658, 468.48716356453116);316.4152673542346;0
1703096295873556;1703096295873541;uav3;(1274.377343704274, 467.81748832989797);318.4344913704034;0
1703096295972135;1703096295972119;uav3;(1274.377343704274, 467.81748832989797);318.4344913704034;0
1703096296073931;1703096296073909;uav3;(1272.472402574582, 467.1478130952648);320.45371538657224;0
1703096296185155;1703096296185143;uav3;(1272.472402574582, 467.1478130952648);320.45371538657224;0
1703096296276349;1703096296276336;uav3;(1270.5674614448901, 466.4781378606316);322.4729394027411;0
1703096296371731;1703096296371719;uav3;(1270.5674614448901, 466.4781378606316);322.4729394027411;0
1703096296476215;1703096296476194;uav3;(1268.6625203151982, 465.8084626259984);324.4921634189099;0
1703096296571568;1703096296571554;uav3;(1268.6625203151982, 465.8084626259984);324.4921634189099;0
1703096296671605;1703096296671593;uav3;(1266.7575791855063, 465.1387873913652);326.51138743507875;0
1703096296772876;1703096296772852;uav3;(1266.7575791855063, 465.1387873913652);326.51138743507875;0
1703096296873396;1703096296873371;uav3;(1264.8526380558144, 464.469112156732);328.5306114512476;0
1703096296978807;1703096296978781;uav3;(1264.8526380558144, 464.469112156732);328.5306114512476;0
1703096297072392;1703096297072378;uav3;(1262.9476969261225, 463.79943692209883);330.5498354674164;0
1703096297172871;1703096297172855;uav3;(1262.9476969261225, 463.79943692209883);330.5498354674164;0
1703096297273005;1703096297272985;uav3;(1261.0427557964306, 463.12976168746565);332.56905948358525;0
1703096297372100;1703096297372087;uav3;(1261.0427557964306, 463.12976168746565);332.56905948358525;0
1703096297472359;1703096297472338;uav3;(1259.1378146667387, 462.46008645283246);334.5882834997541;0
1703096297571972;1703096297571957;uav3;(1259.1378146667387, 462.46008645283246);334.5882834997541;0
1703096297671998;1703096297671980;uav3;(1257.2328735370468, 461.79041121819927);336.6075075159229;0
1703096297772977;1703096297772940;uav3;(1257.2328735370468, 461.79041121819927);336.6075075159229;0
1703096297871657;1703096297871645;uav3;(1255.3279324073549, 461.1207359835661);338.62673153209175;0
1703096297972550;1703096297972528;uav3;(1255.3279324073549, 461.1207359835661);338.62673153209175;0
1703096298072243;1703096298072226;uav3;(1253.422991277663, 460.4510607489329);340.6459555482606;0
1703096298171951;1703096298171936;uav3;(1253.422991277663, 460.4510607489329);340.6459555482606;0
1703096298271598;1703096298271582;uav3;(1251.518050147971, 459.7813855142997);342.6651795644294;0
1703096298372876;1703096298372855;uav3;(1251.518050147971, 459.7813855142997);342.6651795644294;0
1703096298471621;1703096298471611;uav3;(1249.6131090182791, 459.1117102796665);344.68440358059826;0
1703096298571469;1703096298571459;uav3;(1249.6131090182791, 459.1117102796665);344.68440358059826;0
1703096298672806;1703096298672782;uav3;(1247.7081678885872, 458.4420350450333);346.7036275967671;0
1703096298773202;1703096298773177;uav3;(1247.7081678885872, 458.4420350450333);346.7036275967671;0
1703096298874078;1703096298874052;uav3;(1245.8032267588953, 457.77235981040013);348.7228516129359;0
1703096298972555;1703096298972533;uav3;(1245.8032267588953, 457.77235981040013);348.7228516129359;0
1703096299074784;1703096299074756;uav3;(1245.8032267588953, 457.77235981040013);348.7228516129359;0
1703096299172268;1703096299172210;uav3;(1243.8982856292034, 457.10268457576694);350.74207562910476;0
1703096299271910;1703096299271894;uav3;(1243.8982856292034, 457.10268457576694);350.74207562910476;0
1703096299371822;1703096299371805;uav3;(1241.9933444995115, 456.43300934113375);352.7612996452736;0
1703096299474009;1703096299473984;uav3;(1241.9933444995115, 456.43300934113375);352.7612996452736;0
1703096299574487;1703096299574469;uav3;(1240.0884033698196, 455.76333410650057);354.78052366144243;0
1703096299673593;1703096299672839;uav3;(1240.0884033698196, 455.76333410650057);354.78052366144243;0
1703096299771701;1703096299771687;uav3;(1238.1834622401277, 455.0936588718674);356.79974767761126;0
1703096299871892;1703096299871876;uav3;(1238.1834622401277, 455.0936588718674);356.79974767761126;0
1703096299977820;1703096299977784;uav3;(1236.2785211104358, 454.4239836372342);358.8189716937801;0
1703096300074772;1703096300074752;uav3;(1236.2785211104358, 454.4239836372342);358.8189716937801;0
1703096300172910;1703096300172888;uav3;(1234.373579980744, 453.754308402601);360.83819570994893;0
1703096300273000;1703096300272978;uav3;(1234.373579980744, 453.754308402601);360.83819570994893;0
1703096300372470;1703096300372454;uav3;(1232.468638851052, 453.0846331679678);362.85741972611777;0
1703096300472041;1703096300472024;uav3;(1232.468638851052, 453.0846331679678);362.85741972611777;0
1703096300574990;1703096300574966;uav3;(1230.56369772136, 452.4149579333346);364.8766437422866;0
1703096300671781;1703096300671767;uav3;(1230.56369772136, 452.4149579333346);364.8766437422866;0
1703096300771926;1703096300771910;uav3;(1228.6587565916682, 451.74528269870143);366.89586775845544;0
1703096300871928;1703096300871913;uav3;(1228.6587565916682, 451.74528269870143);366.89586775845544;0
1703096300971928;1703096300971913;uav3;(1226.7538154619763, 451.07560746406824);368.9150917746243;0
1703096301072132;1703096301072113;uav3;(1226.7538154619763, 451.07560746406824);368.9150917746243;0
1703096301173142;1703096301173126;uav3;(1224.8488743322844, 450.40593222943505);370.9343157907931;0
1703096301272877;1703096301272860;uav3;(1224.8488743322844, 450.40593222943505);370.9343157907931;0
1703096301371559;1703096301371548;uav3;(1222.9439332025925, 449.73625699480186);372.95353980696194;0
1703096301472717;1703096301472693;uav3;(1222.9439332025925, 449.73625699480186);372.95353980696194;0
1703096301572236;1703096301572219;uav3;(1221.0389920729006, 449.0665817601687);374.9727638231308;0
1703096301671949;1703096301671933;uav3;(1221.0389920729006, 449.0665817601687);374.9727638231308;0
1703096301771952;1703096301771939;uav3;(1219.1340509432086, 448.3969065255355);376.9919878392996;0
